Id,SalePrice
2237,320742.9654294022
2238,182696.42957297902
2239,99974.21066523938
2240,157679.03645910896
2241,163556.88939558304
2242,130452.14432067785
2243,130096.96503935187
2244,111385.73444994919
2245,143066.53048563318
2246,137903.69787556148
2247,99926.8241143801
2248,133697.06319626598
2249,127391.14328026578
2250,132217.64364277996
2251,174613.7539789638
2252,204858.5415957892
2253,157268.05455208808
2254,173638.44526886614
2255,185731.66716204034
2256,169240.4759822783
2257,211125.30830718591
2258,136505.34775876976
2259,178694.8367704431
2260,124986.92108571267
2261,205481.56947385595
2262,236205.80603528547
2263,378473.2191782847
2264,478370.61853777873
2265,181876.7044890275
2266,326426.01489030727
2267,407773.0891986034
2268,403599.90842819336
2269,151673.30105093768
2270,192032.29788334598
2271,222503.9528877686
2272,189137.5025365231
2273,144042.69488465335
2274,186125.579182706
2275,154865.26172712125
2276,194221.11170975358
2277,191823.06979588274
2278,149867.4467302865
2279,116550.65723090521
2280,124580.68677660015
2281,157481.3864753227
2282,178367.8610635712
2283,97678.69962396612
2284,109729.17547221313
2285,143651.38731314873
2286,121665.90652048573
2287,389851.3598604663
2288,286331.6868535525
2289,364574.2500405705
2290,459777.22672376834
2291,343706.40600924403
2292,410475.43572123814
2293,482658.2659542348
2294,399157.7646070799
2295,452077.3819099249
2296,298090.62737159734
2297,377532.3712843307
2298,368548.9652484762
2299,345598.13984488306
2300,335916.81385768624
2301,314395.053189033
2302,248189.00226417097
2303,245339.95263895477
2304,251693.43507636158
2305,205632.78567025042
2306,200549.41934760482
2307,202763.8445477665
2308,230213.9158525695
2309,311444.36082778795
2310,207472.98858385996
2311,214066.71486769512
2312,194369.23026471477
2313,171207.15990815416
2314,187999.27483512953
2315,183453.0250631641
2316,211009.9124052766
2317,199278.40929023613
2318,189135.48637202187
2319,191000.45610944764
2320,175280.16794990518
2321,242297.30797098525
2322,183832.60674328235
2323,201402.4326235719
2324,165048.30391194485
2325,209384.10732626624
2326,166255.94993176876
2327,200660.14428411593
2328,226968.38836786844
2329,193397.46490922113
2330,179484.21498015602
2331,337445.11496908206
2332,401136.72546726314
2333,325319.21644001716
2334,272405.9797907482
2335,285145.979663322
2336,318625.9225550802
2337,207773.53347130222
2338,268118.474556864
2339,223505.61756155154
2340,403980.11017078784
2341,224858.69473296677
2342,238474.5557075863
2343,223609.97035122535
2344,223379.44954600296
2345,243443.80550982605
2346,222377.09515431838
2347,207782.99701111708
2348,258154.29377746632
2349,217482.41585017994
2350,314024.2073961555
2351,296838.3107420998
2352,250501.42660668146
2353,256282.06140708184
2354,153991.6518427109
2355,145183.15162845474
2356,163652.69599568372
2357,186806.41014801073
2358,212432.44459202248
2359,112188.7937630536
2360,107124.60923179632
2361,151325.67037019954
2362,284337.75187300367
2363,143089.91479322469
2364,157054.34318828478
2365,210799.00523298688
2366,187083.46524031606
2367,221674.87647960815
2368,229739.13840180068
2369,230286.92382660432
2370,171884.88570027152
2371,173749.97499172995
2372,195670.8817261436
2373,288280.28848457715
2374,305943.9598884205
2375,247831.14869027736
2376,320504.96664462733
2377,367897.6954964828
2378,133032.87911031477
2379,233604.40116605433
2380,140249.24256635868
2381,172451.25976861065
2382,198393.75865448307
2383,203692.17935078044
2384,249377.20633852872
2385,153887.42846962382
2386,116882.29717493443
2387,134418.43288391153
2388,97768.48603796115
2389,115125.1219310379
2390,143513.7846207495
2391,126787.71518556547
2392,118696.60419450002
2393,165030.71987599853
2394,154216.18630263873
2395,211812.44699538694
2396,131798.0968935683
2397,226605.462735901
2398,121474.79802299618
2399,80623.09596545277
2400,68223.7490249116
2401,130878.82692492103
2402,132047.52746352024
2403,146293.93952197934
2404,166046.211265578
2405,145642.8652809927
2406,157386.29089153648
2407,122813.10471055972
2408,134799.99745528292
2409,107522.01730327375
2410,176166.05527803258
2411,110391.62391466029
2412,170433.60278471108
2413,119779.7595866923
2414,157780.4437942933
2415,139945.4915252558
2416,126690.20995629499
2417,136515.75804688982
2418,128996.68466994849
2419,126956.86801364663
2420,112234.63871652949
2421,151830.78031646716
2422,110764.60429080814
2423,132460.14969585417
2424,116859.79783992408
2425,249350.32402548371
2426,143076.990003671
2427,131163.10120370178
2428,177081.42835817416
2429,95219.36430546323
2430,112095.48527528328
2431,100185.72032413393
2432,147004.61488719427
2433,148553.64527157787
2434,136130.27096756187
2435,161893.1888310295
2436,100743.80068419459
2437,100108.58050288018
2438,112313.6062619191
2439,103322.03222359694
2440,116586.99257194773
2441,70802.03512905333
2442,106063.58988322508
2443,140948.57668656262
2444,116415.15648112308
2445,86091.47054428223
2446,163712.76460171837
2447,176404.17892667334
2448,124812.3712663939
2449,111569.82682679714
2450,151412.56386135556
2451,117711.78317070207
2452,194054.1161138232
2453,95352.45956757144
2454,140569.65469597987
2455,114355.53573379068
2456,150959.7216636468
2457,147815.73151958664
2458,120408.64928938806
2459,121809.5051975857
2460,130505.71261133857
2461,117039.17118778193
2462,144869.28130923107
2463,132139.99708460062
2464,198459.73213082546
2465,122046.22984765572
2466,113235.1461812303
2467,108923.81918848153
2468,67504.69982785652
2469,71894.80823644307
2470,219304.60610714296
2471,192110.92203067263
2472,174648.3676160064
2473,129695.37739797882
2474,94345.25319206002
2475,222402.13808766124
2476,114578.87502128088
2477,132854.7569962895
2478,162910.1016488062
2479,118087.8904702262
2480,172972.50183517128
2481,125627.45885951535
2482,136152.1465652894
2483,105449.4036943147
2484,123765.43901985331
2485,117178.65656736969
2486,161977.0562266892
2487,226702.8015369681
2488,153180.6692531778
2489,150131.61860652408
2490,145411.0253003501
2491,90877.84555217717
2492,181717.09309709075
2493,151631.5444882301
2494,168741.2983958398
2495,90272.0892659486
2496,231551.81674542124
2497,157691.6155576055
2498,109579.20688918627
2499,72986.51673030765
2500,118628.42347098036
2501,145943.78024405794
2502,148014.1912931662
2503,90149.24868375296
2504,175797.64107597223
2505,233194.24244964996
2506,250435.47169160383
2507,285515.29886189767
2508,247544.3591146093
2509,207218.2748934466
2510,207944.37340591272
2511,176447.35211353892
2512,218843.46369619423
2513,227933.60421066295
2514,221243.490973201
2515,156311.1869248547
2516,171231.02412496897
2517,150775.17801467836
2518,146614.94972308766
2519,250770.36197003518
2520,226199.73735098855
2521,180723.22655187434
2522,228239.64333820564
2523,110208.43418458416
2524,141423.3916817588
2525,153273.81310672738
2526,149867.75766003848
2527,121673.69805802786
2528,127881.99699664307
2529,132592.39000758328
2530,104925.38651972309
2531,273429.2218810402
2532,230939.38587463854
2533,190636.2383614036
2534,247650.2703609834
2535,303938.41660456115
2536,222919.93005239908
2537,257484.29780214786
2538,188579.9917352412
2539,179861.4754018038
2540,189742.40408609324
2541,179921.61605470226
2542,176782.23844591138
2543,118256.66751585007
2544,141823.43198354336
2545,133591.44983845993
2546,118094.35657955206
2547,130381.6543113207
2548,141498.26928097673
2549,182254.88653379946
2550,850517.8552408543
2551,141643.5014315264
2552,135841.0134068921
2553,40086.318900356215
2554,65923.75935327742
2555,96802.14257196504
2556,101920.33073605345
2557,102094.89517254065
2558,154745.77542938414
2559,158330.20490286004
2560,154355.64111905702
2561,151356.64326215285
2562,156843.34265619997
2563,161737.71265044832
2564,201674.91503450798
2565,149017.6437294368
2566,189627.244256213
2567,138364.93748182218
2568,228077.40156861945
2569,235610.19666082982
2570,108532.07756432543
2571,222332.32783625598
2572,163507.79032459547
2573,225017.53843131659
2574,298635.62734983064
2575,125383.7132998599
2576,144336.19561910574
2577,175744.19342932422
2578,76703.33393307916
2579,47360.05735823313
2580,109013.85192860372
2581,134594.29518576415
2582,133217.37626597797
2583,306718.08619136916
2584,204838.08031013072
2585,204154.2390514615
2586,236050.24440244524
2587,218378.921465115
2588,141966.99799536908
2589,139401.48339346825
2590,203166.06970489313
2591,252449.99575601474
2592,227168.10097738117
2593,265944.95761764265
2594,174403.92325099625
2595,213452.56965562957
2596,303353.6876871565
2597,191366.65346806837
2598,293998.1654311875
2599,328820.4448995619
2600,211948.34898849373
2601,125390.28578553315
2602,75281.06179843354
2603,101522.32527997896
2604,87609.65797273788
2605,74474.36407818449
2606,149671.97161526373
2607,202644.5617857461
2608,209021.8778026178
2609,163805.59882873247
2610,122740.02504291452
2611,160795.96128852828
2612,160993.31674841946
2613,133052.55241140147
2614,123607.75126933843
2615,160262.15034878816
2616,128342.78613872547
2617,217658.8820257041
2618,241406.00556265793
2619,218051.10744457625
2620,187010.7708114712
2621,171299.63127814906
2622,189991.41851096434
2623,244832.9498592466
2624,294571.1201995174
2625,309767.0143143858
2626,172872.7386388448
2627,165478.00416524732
2628,475469.3131273715
2629,496592.27019129856
2630,386123.23913270654
2631,466970.800202883
2632,424695.9511553798
2633,322948.11081004946
2634,429286.7154030275
2635,151251.32914267655
2636,167134.48849690525
2637,200087.9752681861
2638,285723.09682059847
2639,189262.28418052391
2640,151364.48629979795
2641,107811.64121610635
2642,183480.08582831442
2643,97514.76170112938
2644,110048.566656966
2645,102137.96249911802
2646,90543.65211583115
2647,95316.7712196344
2648,140933.0413865909
2649,149047.03767867538
2650,124175.3990436422
2651,128443.1788257793
2652,399246.80932854227
2653,250241.2019286193
2654,262766.7510270469
2655,409094.38524282863
2656,322349.47893749183
2657,389065.29931634787
2658,325662.9507056554
2659,326043.3637793341
2660,351683.3817559507
2661,382341.52723950805
2662,390112.0607585643
2663,272751.9109339222
2664,299083.12610072276
2665,332976.2709168724
2666,312313.09916196717
2667,172235.04710168246
2668,183363.67657978646
2669,188938.89920780231
2670,276972.36594980035
2671,184919.46443967576
2672,191917.88441408201
2673,204525.8658171962
2674,192016.24109395014
2675,183221.19203342637
2676,185779.97417884826
2677,206948.0981740848
2678,250947.60764645928
2679,260109.32308257587
2680,292625.2290845545
2681,406891.8712679144
2682,314138.81043534976
2683,484381.1845940625
2684,322553.9839663915
2685,325143.713307452
2686,273382.816590202
2687,317683.95082984015
2688,218958.30618093535
2689,219467.01584797062
2690,426309.55580036197
2691,192159.8286751596
2692,150553.24255955
2693,198360.6570968468
2694,150415.5839772671
2695,195753.98352775286
2696,181875.6918814843
2697,194597.97747169907
2698,206927.92247565245
2699,179288.71496513629
2700,151602.80929950066
2701,145727.34913753867
2702,91620.27583553271
2703,94560.88749230903
2704,147479.34120364976
2705,114545.1713529022
2706,94922.34614305885
2707,117029.26685938826
2708,149101.12603236292
2709,111059.94804327948
2710,125072.24646289658
2711,305035.6753311812
2712,392622.35333757097
2713,164275.4436271148
2714,145163.7998573786
2715,191157.75715492025
2716,127687.25247520363
2717,200178.96669489815
2718,214436.57445124126
2719,155274.13832522897
2720,167211.19642359283
2721,130776.89406135761
2722,166618.79487993853
2723,126131.07617481094
2724,133329.2763203827
2725,120509.9915802285
2726,153009.06242532906
2727,170648.02983824167
2728,173949.55787679894
2729,153251.04787173474
2730,151793.19888309992
2731,115201.24300501356
2732,137887.99915333532
2733,162704.78322700303
2734,146160.0136478088
