Id,Prediction
221,4453532.613138686
222,4453532.613138686
223,4453532.613138686
224,4453532.613138686
225,4453532.613138686
226,4453532.613138686
227,4453532.613138686
228,4453532.613138686
229,4453532.613138686
230,4453532.613138686
231,4453532.613138686
232,4453532.613138686
233,4453532.613138686
234,4453532.613138686
235,4453532.613138686
236,4453532.613138686
237,4453532.613138686
238,4453532.613138686
239,4453532.613138686
240,4453532.613138686
241,4453532.613138686
242,4453532.613138686
243,4453532.613138686
244,4453532.613138686
245,4453532.613138686
246,4453532.613138686
247,4453532.613138686
248,4453532.613138686
249,4453532.613138686
250,4453532.613138686
251,4453532.613138686
252,4453532.613138686
253,4453532.613138686
254,4453532.613138686
255,4453532.613138686
256,4453532.613138686
257,4453532.613138686
258,4453532.613138686
259,4453532.613138686
260,4453532.613138686
261,4453532.613138686
262,4453532.613138686
263,4453532.613138686
264,4453532.613138686
265,4453532.613138686
266,4453532.613138686
267,4453532.613138686
268,4453532.613138686
269,4453532.613138686
270,4453532.613138686
271,4453532.613138686
272,4453532.613138686
273,4453532.613138686
274,4453532.613138686
275,4453532.613138686
276,4453532.613138686
277,4453532.613138686
278,4453532.613138686
279,4453532.613138686
280,4453532.613138686
281,4453532.613138686
282,4453532.613138686
283,4453532.613138686
284,4453532.613138686
285,4453532.613138686
286,4453532.613138686
287,4453532.613138686
288,4453532.613138686
289,4453532.613138686
290,4453532.613138686
291,4453532.613138686
292,4453532.613138686
293,4453532.613138686
294,4453532.613138686
295,4453532.613138686
296,4453532.613138686
297,4453532.613138686
298,4453532.613138686
299,4453532.613138686
300,4453532.613138686
301,4453532.613138686
302,4453532.613138686
303,4453532.613138686
304,4453532.613138686
305,4453532.613138686
306,4453532.613138686
307,4453532.613138686
308,4453532.613138686
309,4453532.613138686
310,4453532.613138686
311,4453532.613138686
312,4453532.613138686
313,4453532.613138686
314,4453532.613138686
315,4453532.613138686
316,4453532.613138686
317,4453532.613138686
318,4453532.613138686
319,4453532.613138686
320,4453532.613138686
321,4453532.613138686
322,4453532.613138686
323,4453532.613138686
324,4453532.613138686
325,4453532.613138686
326,4453532.613138686
327,4453532.613138686
328,4453532.613138686
329,4453532.613138686
330,4453532.613138686
331,4453532.613138686
332,4453532.613138686
333,4453532.613138686
334,4453532.613138686
335,4453532.613138686
336,4453532.613138686
337,4453532.613138686
338,4453532.613138686
339,4453532.613138686
340,4453532.613138686
341,4453532.613138686
342,4453532.613138686
343,4453532.613138686
344,4453532.613138686
345,4453532.613138686
346,4453532.613138686
347,4453532.613138686
348,4453532.613138686
349,4453532.613138686
350,4453532.613138686
351,4453532.613138686
352,4453532.613138686
353,4453532.613138686
354,4453532.613138686
355,4453532.613138686
356,4453532.613138686
357,4453532.613138686
358,4453532.613138686
359,4453532.613138686
360,4453532.613138686
361,4453532.613138686
362,4453532.613138686
363,4453532.613138686
364,4453532.613138686
365,4453532.613138686
366,4453532.613138686
367,4453532.613138686
368,4453532.613138686
369,4453532.613138686
370,4453532.613138686
371,4453532.613138686
372,4453532.613138686
373,4453532.613138686
374,4453532.613138686
375,4453532.613138686
376,4453532.613138686
377,4453532.613138686
378,4453532.613138686
379,4453532.613138686
380,4453532.613138686
381,4453532.613138686
382,4453532.613138686
383,4453532.613138686
384,4453532.613138686
385,4453532.613138686
386,4453532.613138686
387,4453532.613138686
388,4453532.613138686
389,4453532.613138686
390,4453532.613138686
391,4453532.613138686
392,4453532.613138686
393,4453532.613138686
394,4453532.613138686
395,4453532.613138686
396,4453532.613138686
397,4453532.613138686
398,4453532.613138686
399,4453532.613138686
400,4453532.613138686
401,4453532.613138686
402,4453532.613138686
403,4453532.613138686
404,4453532.613138686
405,4453532.613138686
406,4453532.613138686
407,4453532.613138686
408,4453532.613138686
409,4453532.613138686
410,4453532.613138686
411,4453532.613138686
412,4453532.613138686
413,4453532.613138686
414,4453532.613138686
415,4453532.613138686
416,4453532.613138686
417,4453532.613138686
418,4453532.613138686
419,4453532.613138686
420,4453532.613138686
421,4453532.613138686
422,4453532.613138686
423,4453532.613138686
424,4453532.613138686
425,4453532.613138686
426,4453532.613138686
427,4453532.613138686
428,4453532.613138686
429,4453532.613138686
430,4453532.613138686
431,4453532.613138686
432,4453532.613138686
433,4453532.613138686
434,4453532.613138686
435,4453532.613138686
436,4453532.613138686
437,4453532.613138686
438,4453532.613138686
439,4453532.613138686
440,4453532.613138686
441,4453532.613138686
442,4453532.613138686
443,4453532.613138686
444,4453532.613138686
445,4453532.613138686
446,4453532.613138686
447,4453532.613138686
448,4453532.613138686
449,4453532.613138686
450,4453532.613138686
451,4453532.613138686
452,4453532.613138686
453,4453532.613138686
454,4453532.613138686
455,4453532.613138686
456,4453532.613138686
457,4453532.613138686
458,4453532.613138686
459,4453532.613138686
460,4453532.613138686
461,4453532.613138686
462,4453532.613138686
463,4453532.613138686
464,4453532.613138686
465,4453532.613138686
466,4453532.613138686
467,4453532.613138686
468,4453532.613138686
469,4453532.613138686
470,4453532.613138686
471,4453532.613138686
472,4453532.613138686
473,4453532.613138686
474,4453532.613138686
475,4453532.613138686
476,4453532.613138686
477,4453532.613138686
478,4453532.613138686
479,4453532.613138686
480,4453532.613138686
481,4453532.613138686
482,4453532.613138686
483,4453532.613138686
484,4453532.613138686
485,4453532.613138686
486,4453532.613138686
487,4453532.613138686
488,4453532.613138686
489,4453532.613138686
490,4453532.613138686
491,4453532.613138686
492,4453532.613138686
493,4453532.613138686
494,4453532.613138686
495,4453532.613138686
496,4453532.613138686
497,4453532.613138686
498,4453532.613138686
499,4453532.613138686
500,4453532.613138686
501,4453532.613138686
502,4453532.613138686
503,4453532.613138686
504,4453532.613138686
505,4453532.613138686
506,4453532.613138686
507,4453532.613138686
508,4453532.613138686
509,4453532.613138686
510,4453532.613138686
511,4453532.613138686
512,4453532.613138686
513,4453532.613138686
514,4453532.613138686
515,4453532.613138686
516,4453532.613138686
517,4453532.613138686
518,4453532.613138686
519,4453532.613138686
520,4453532.613138686
521,4453532.613138686
522,4453532.613138686
523,4453532.613138686
524,4453532.613138686
525,4453532.613138686
526,4453532.613138686
527,4453532.613138686
528,4453532.613138686
529,4453532.613138686
530,4453532.613138686
531,4453532.613138686
532,4453532.613138686
533,4453532.613138686
534,4453532.613138686
535,4453532.613138686
536,4453532.613138686
537,4453532.613138686
538,4453532.613138686
539,4453532.613138686
540,4453532.613138686
541,4453532.613138686
542,4453532.613138686
543,4453532.613138686
544,4453532.613138686
545,4453532.613138686
546,4453532.613138686
547,4453532.613138686
548,4453532.613138686
549,4453532.613138686
550,4453532.613138686
551,4453532.613138686
552,4453532.613138686
553,4453532.613138686
554,4453532.613138686
555,4453532.613138686
556,4453532.613138686
557,4453532.613138686
558,4453532.613138686
559,4453532.613138686
560,4453532.613138686
561,4453532.613138686
562,4453532.613138686
563,4453532.613138686
564,4453532.613138686
565,4453532.613138686
566,4453532.613138686
567,4453532.613138686
568,4453532.613138686
569,4453532.613138686
570,4453532.613138686
571,4453532.613138686
572,4453532.613138686
573,4453532.613138686
574,4453532.613138686
575,4453532.613138686
576,4453532.613138686
577,4453532.613138686
578,4453532.613138686
579,4453532.613138686
580,4453532.613138686
581,4453532.613138686
582,4453532.613138686
583,4453532.613138686
584,4453532.613138686
585,4453532.613138686
586,4453532.613138686
587,4453532.613138686
588,4453532.613138686
589,4453532.613138686
590,4453532.613138686
591,4453532.613138686
592,4453532.613138686
593,4453532.613138686
594,4453532.613138686
595,4453532.613138686
596,4453532.613138686
597,4453532.613138686
598,4453532.613138686
599,4453532.613138686
600,4453532.613138686
601,4453532.613138686
602,4453532.613138686
603,4453532.613138686
604,4453532.613138686
605,4453532.613138686
606,4453532.613138686
607,4453532.613138686
608,4453532.613138686
609,4453532.613138686
610,4453532.613138686
611,4453532.613138686
612,4453532.613138686
613,4453532.613138686
614,4453532.613138686
615,4453532.613138686
616,4453532.613138686
617,4453532.613138686
618,4453532.613138686
619,4453532.613138686
620,4453532.613138686
621,4453532.613138686
622,4453532.613138686
623,4453532.613138686
624,4453532.613138686
625,4453532.613138686
626,4453532.613138686
627,4453532.613138686
628,4453532.613138686
629,4453532.613138686
630,4453532.613138686
631,4453532.613138686
632,4453532.613138686
633,4453532.613138686
634,4453532.613138686
635,4453532.613138686
636,4453532.613138686
637,4453532.613138686
638,4453532.613138686
639,4453532.613138686
640,4453532.613138686
641,4453532.613138686
642,4453532.613138686
643,4453532.613138686
644,4453532.613138686
645,4453532.613138686
646,4453532.613138686
647,4453532.613138686
648,4453532.613138686
649,4453532.613138686
650,4453532.613138686
651,4453532.613138686
652,4453532.613138686
653,4453532.613138686
654,4453532.613138686
655,4453532.613138686
656,4453532.613138686
657,4453532.613138686
658,4453532.613138686
659,4453532.613138686
660,4453532.613138686
661,4453532.613138686
662,4453532.613138686
663,4453532.613138686
664,4453532.613138686
665,4453532.613138686
666,4453532.613138686
667,4453532.613138686
668,4453532.613138686
669,4453532.613138686
670,4453532.613138686
671,4453532.613138686
672,4453532.613138686
673,4453532.613138686
674,4453532.613138686
675,4453532.613138686
676,4453532.613138686
677,4453532.613138686
678,4453532.613138686
679,4453532.613138686
680,4453532.613138686
681,4453532.613138686
682,4453532.613138686
683,4453532.613138686
684,4453532.613138686
685,4453532.613138686
686,4453532.613138686
687,4453532.613138686
688,4453532.613138686
689,4453532.613138686
690,4453532.613138686
691,4453532.613138686
692,4453532.613138686
693,4453532.613138686
694,4453532.613138686
695,4453532.613138686
696,4453532.613138686
697,4453532.613138686
698,4453532.613138686
699,4453532.613138686
700,4453532.613138686
701,4453532.613138686
702,4453532.613138686
703,4453532.613138686
704,4453532.613138686
705,4453532.613138686
706,4453532.613138686
707,4453532.613138686
708,4453532.613138686
709,4453532.613138686
710,4453532.613138686
711,4453532.613138686
712,4453532.613138686
713,4453532.613138686
714,4453532.613138686
715,4453532.613138686
716,4453532.613138686
717,4453532.613138686
718,4453532.613138686
719,4453532.613138686
720,4453532.613138686
721,4453532.613138686
722,4453532.613138686
723,4453532.613138686
724,4453532.613138686
725,4453532.613138686
726,4453532.613138686
727,4453532.613138686
728,4453532.613138686
729,4453532.613138686
730,4453532.613138686
731,4453532.613138686
732,4453532.613138686
733,4453532.613138686
734,4453532.613138686
735,4453532.613138686
736,4453532.613138686
737,4453532.613138686
738,4453532.613138686
739,4453532.613138686
740,4453532.613138686
741,4453532.613138686
742,4453532.613138686
743,4453532.613138686
744,4453532.613138686
745,4453532.613138686
746,4453532.613138686
747,4453532.613138686
748,4453532.613138686
749,4453532.613138686
750,4453532.613138686
751,4453532.613138686
752,4453532.613138686
753,4453532.613138686
754,4453532.613138686
755,4453532.613138686
756,4453532.613138686
757,4453532.613138686
758,4453532.613138686
759,4453532.613138686
760,4453532.613138686
761,4453532.613138686
762,4453532.613138686
763,4453532.613138686
764,4453532.613138686
765,4453532.613138686
766,4453532.613138686
767,4453532.613138686
768,4453532.613138686
769,4453532.613138686
770,4453532.613138686
771,4453532.613138686
772,4453532.613138686
773,4453532.613138686
774,4453532.613138686
775,4453532.613138686
776,4453532.613138686
777,4453532.613138686
778,4453532.613138686
779,4453532.613138686
780,4453532.613138686
781,4453532.613138686
782,4453532.613138686
783,4453532.613138686
784,4453532.613138686
785,4453532.613138686
786,4453532.613138686
787,4453532.613138686
788,4453532.613138686
789,4453532.613138686
790,4453532.613138686
791,4453532.613138686
792,4453532.613138686
793,4453532.613138686
794,4453532.613138686
795,4453532.613138686
796,4453532.613138686
797,4453532.613138686
798,4453532.613138686
799,4453532.613138686
800,4453532.613138686
801,4453532.613138686
802,4453532.613138686
803,4453532.613138686
804,4453532.613138686
805,4453532.613138686
806,4453532.613138686
807,4453532.613138686
808,4453532.613138686
809,4453532.613138686
810,4453532.613138686
811,4453532.613138686
812,4453532.613138686
813,4453532.613138686
814,4453532.613138686
815,4453532.613138686
816,4453532.613138686
817,4453532.613138686
818,4453532.613138686
819,4453532.613138686
820,4453532.613138686
821,4453532.613138686
822,4453532.613138686
823,4453532.613138686
824,4453532.613138686
825,4453532.613138686
826,4453532.613138686
827,4453532.613138686
828,4453532.613138686
829,4453532.613138686
830,4453532.613138686
831,4453532.613138686
832,4453532.613138686
833,4453532.613138686
834,4453532.613138686
835,4453532.613138686
836,4453532.613138686
837,4453532.613138686
838,4453532.613138686
839,4453532.613138686
840,4453532.613138686
841,4453532.613138686
842,4453532.613138686
843,4453532.613138686
844,4453532.613138686
845,4453532.613138686
846,4453532.613138686
847,4453532.613138686
848,4453532.613138686
849,4453532.613138686
850,4453532.613138686
851,4453532.613138686
852,4453532.613138686
853,4453532.613138686
854,4453532.613138686
855,4453532.613138686
856,4453532.613138686
857,4453532.613138686
858,4453532.613138686
859,4453532.613138686
860,4453532.613138686
861,4453532.613138686
862,4453532.613138686
863,4453532.613138686
864,4453532.613138686
865,4453532.613138686
866,4453532.613138686
867,4453532.613138686
868,4453532.613138686
869,4453532.613138686
870,4453532.613138686
871,4453532.613138686
872,4453532.613138686
873,4453532.613138686
874,4453532.613138686
875,4453532.613138686
876,4453532.613138686
877,4453532.613138686
878,4453532.613138686
879,4453532.613138686
880,4453532.613138686
881,4453532.613138686
882,4453532.613138686
883,4453532.613138686
884,4453532.613138686
885,4453532.613138686
886,4453532.613138686
887,4453532.613138686
888,4453532.613138686
889,4453532.613138686
890,4453532.613138686
891,4453532.613138686
892,4453532.613138686
893,4453532.613138686
894,4453532.613138686
895,4453532.613138686
896,4453532.613138686
897,4453532.613138686
898,4453532.613138686
899,4453532.613138686
900,4453532.613138686
901,4453532.613138686
902,4453532.613138686
903,4453532.613138686
904,4453532.613138686
905,4453532.613138686
906,4453532.613138686
907,4453532.613138686
908,4453532.613138686
909,4453532.613138686
910,4453532.613138686
911,4453532.613138686
912,4453532.613138686
913,4453532.613138686
914,4453532.613138686
915,4453532.613138686
916,4453532.613138686
917,4453532.613138686
918,4453532.613138686
919,4453532.613138686
920,4453532.613138686
921,4453532.613138686
922,4453532.613138686
923,4453532.613138686
924,4453532.613138686
925,4453532.613138686
926,4453532.613138686
927,4453532.613138686
928,4453532.613138686
929,4453532.613138686
930,4453532.613138686
931,4453532.613138686
932,4453532.613138686
933,4453532.613138686
934,4453532.613138686
935,4453532.613138686
936,4453532.613138686
937,4453532.613138686
938,4453532.613138686
939,4453532.613138686
940,4453532.613138686
941,4453532.613138686
942,4453532.613138686
943,4453532.613138686
944,4453532.613138686
945,4453532.613138686
946,4453532.613138686
947,4453532.613138686
948,4453532.613138686
949,4453532.613138686
950,4453532.613138686
951,4453532.613138686
952,4453532.613138686
953,4453532.613138686
954,4453532.613138686
955,4453532.613138686
956,4453532.613138686
957,4453532.613138686
958,4453532.613138686
959,4453532.613138686
960,4453532.613138686
961,4453532.613138686
962,4453532.613138686
963,4453532.613138686
964,4453532.613138686
965,4453532.613138686
966,4453532.613138686
967,4453532.613138686
968,4453532.613138686
969,4453532.613138686
970,4453532.613138686
971,4453532.613138686
972,4453532.613138686
973,4453532.613138686
974,4453532.613138686
975,4453532.613138686
976,4453532.613138686
977,4453532.613138686
978,4453532.613138686
979,4453532.613138686
980,4453532.613138686
981,4453532.613138686
982,4453532.613138686
983,4453532.613138686
984,4453532.613138686
985,4453532.613138686
986,4453532.613138686
987,4453532.613138686
988,4453532.613138686
989,4453532.613138686
990,4453532.613138686
991,4453532.613138686
992,4453532.613138686
993,4453532.613138686
994,4453532.613138686
995,4453532.613138686
996,4453532.613138686
997,4453532.613138686
998,4453532.613138686
999,4453532.613138686
1000,4453532.613138686
1001,4453532.613138686
1002,4453532.613138686
1003,4453532.613138686
1004,4453532.613138686
1005,4453532.613138686
1006,4453532.613138686
1007,4453532.613138686
1008,4453532.613138686
1009,4453532.613138686
1010,4453532.613138686
1011,4453532.613138686
1012,4453532.613138686
1013,4453532.613138686
1014,4453532.613138686
1015,4453532.613138686
1016,4453532.613138686
1017,4453532.613138686
1018,4453532.613138686
1019,4453532.613138686
1020,4453532.613138686
1021,4453532.613138686
1022,4453532.613138686
1023,4453532.613138686
1024,4453532.613138686
1025,4453532.613138686
1026,4453532.613138686
1027,4453532.613138686
1028,4453532.613138686
1029,4453532.613138686
1030,4453532.613138686
1031,4453532.613138686
1032,4453532.613138686
1033,4453532.613138686
1034,4453532.613138686
1035,4453532.613138686
1036,4453532.613138686
1037,4453532.613138686
1038,4453532.613138686
1039,4453532.613138686
1040,4453532.613138686
1041,4453532.613138686
1042,4453532.613138686
1043,4453532.613138686
1044,4453532.613138686
1045,4453532.613138686
1046,4453532.613138686
1047,4453532.613138686
1048,4453532.613138686
1049,4453532.613138686
1050,4453532.613138686
1051,4453532.613138686
1052,4453532.613138686
1053,4453532.613138686
1054,4453532.613138686
1055,4453532.613138686
1056,4453532.613138686
1057,4453532.613138686
1058,4453532.613138686
1059,4453532.613138686
1060,4453532.613138686
1061,4453532.613138686
1062,4453532.613138686
1063,4453532.613138686
1064,4453532.613138686
1065,4453532.613138686
1066,4453532.613138686
1067,4453532.613138686
1068,4453532.613138686
1069,4453532.613138686
1070,4453532.613138686
1071,4453532.613138686
1072,4453532.613138686
1073,4453532.613138686
1074,4453532.613138686
1075,4453532.613138686
1076,4453532.613138686
1077,4453532.613138686
1078,4453532.613138686
1079,4453532.613138686
1080,4453532.613138686
1081,4453532.613138686
1082,4453532.613138686
1083,4453532.613138686
1084,4453532.613138686
1085,4453532.613138686
1086,4453532.613138686
1087,4453532.613138686
1088,4453532.613138686
1089,4453532.613138686
1090,4453532.613138686
1091,4453532.613138686
1092,4453532.613138686
1093,4453532.613138686
1094,4453532.613138686
1095,4453532.613138686
1096,4453532.613138686
1097,4453532.613138686
1098,4453532.613138686
1099,4453532.613138686
1100,4453532.613138686
1101,4453532.613138686
1102,4453532.613138686
1103,4453532.613138686
1104,4453532.613138686
1105,4453532.613138686
1106,4453532.613138686
1107,4453532.613138686
1108,4453532.613138686
1109,4453532.613138686
1110,4453532.613138686
1111,4453532.613138686
1112,4453532.613138686
1113,4453532.613138686
1114,4453532.613138686
1115,4453532.613138686
1116,4453532.613138686
1117,4453532.613138686
1118,4453532.613138686
1119,4453532.613138686
1120,4453532.613138686
1121,4453532.613138686
1122,4453532.613138686
1123,4453532.613138686
1124,4453532.613138686
1125,4453532.613138686
1126,4453532.613138686
1127,4453532.613138686
1128,4453532.613138686
1129,4453532.613138686
1130,4453532.613138686
1131,4453532.613138686
1132,4453532.613138686
1133,4453532.613138686
1134,4453532.613138686
1135,4453532.613138686
1136,4453532.613138686
1137,4453532.613138686
1138,4453532.613138686
1139,4453532.613138686
1140,4453532.613138686
1141,4453532.613138686
1142,4453532.613138686
1143,4453532.613138686
1144,4453532.613138686
1145,4453532.613138686
1146,4453532.613138686
1147,4453532.613138686
1148,4453532.613138686
1149,4453532.613138686
1150,4453532.613138686
1151,4453532.613138686
1152,4453532.613138686
1153,4453532.613138686
1154,4453532.613138686
1155,4453532.613138686
1156,4453532.613138686
1157,4453532.613138686
1158,4453532.613138686
1159,4453532.613138686
1160,4453532.613138686
1161,4453532.613138686
1162,4453532.613138686
1163,4453532.613138686
1164,4453532.613138686
1165,4453532.613138686
1166,4453532.613138686
1167,4453532.613138686
1168,4453532.613138686
1169,4453532.613138686
1170,4453532.613138686
1171,4453532.613138686
1172,4453532.613138686
1173,4453532.613138686
1174,4453532.613138686
1175,4453532.613138686
1176,4453532.613138686
1177,4453532.613138686
1178,4453532.613138686
1179,4453532.613138686
1180,4453532.613138686
1181,4453532.613138686
1182,4453532.613138686
1183,4453532.613138686
1184,4453532.613138686
1185,4453532.613138686
1186,4453532.613138686
1187,4453532.613138686
1188,4453532.613138686
1189,4453532.613138686
1190,4453532.613138686
1191,4453532.613138686
1192,4453532.613138686
1193,4453532.613138686
1194,4453532.613138686
1195,4453532.613138686
1196,4453532.613138686
1197,4453532.613138686
1198,4453532.613138686
1199,4453532.613138686
1200,4453532.613138686
1201,4453532.613138686
1202,4453532.613138686
1203,4453532.613138686
1204,4453532.613138686
1205,4453532.613138686
1206,4453532.613138686
1207,4453532.613138686
1208,4453532.613138686
1209,4453532.613138686
1210,4453532.613138686
1211,4453532.613138686
1212,4453532.613138686
1213,4453532.613138686
1214,4453532.613138686
1215,4453532.613138686
1216,4453532.613138686
1217,4453532.613138686
1218,4453532.613138686
1219,4453532.613138686
1220,4453532.613138686
1221,4453532.613138686
1222,4453532.613138686
1223,4453532.613138686
1224,4453532.613138686
1225,4453532.613138686
1226,4453532.613138686
1227,4453532.613138686
1228,4453532.613138686
1229,4453532.613138686
1230,4453532.613138686
1231,4453532.613138686
1232,4453532.613138686
1233,4453532.613138686
1234,4453532.613138686
1235,4453532.613138686
1236,4453532.613138686
1237,4453532.613138686
1238,4453532.613138686
1239,4453532.613138686
1240,4453532.613138686
1241,4453532.613138686
1242,4453532.613138686
1243,4453532.613138686
1244,4453532.613138686
1245,4453532.613138686
1246,4453532.613138686
1247,4453532.613138686
1248,4453532.613138686
1249,4453532.613138686
1250,4453532.613138686
1251,4453532.613138686
1252,4453532.613138686
1253,4453532.613138686
1254,4453532.613138686
1255,4453532.613138686
1256,4453532.613138686
1257,4453532.613138686
1258,4453532.613138686
1259,4453532.613138686
1260,4453532.613138686
1261,4453532.613138686
1262,4453532.613138686
1263,4453532.613138686
1264,4453532.613138686
1265,4453532.613138686
1266,4453532.613138686
1267,4453532.613138686
1268,4453532.613138686
1269,4453532.613138686
1270,4453532.613138686
1271,4453532.613138686
1272,4453532.613138686
1273,4453532.613138686
1274,4453532.613138686
1275,4453532.613138686
1276,4453532.613138686
1277,4453532.613138686
1278,4453532.613138686
1279,4453532.613138686
1280,4453532.613138686
1281,4453532.613138686
1282,4453532.613138686
1283,4453532.613138686
1284,4453532.613138686
1285,4453532.613138686
1286,4453532.613138686
1287,4453532.613138686
1288,4453532.613138686
1289,4453532.613138686
1290,4453532.613138686
1291,4453532.613138686
1292,4453532.613138686
1293,4453532.613138686
1294,4453532.613138686
1295,4453532.613138686
1296,4453532.613138686
1297,4453532.613138686
1298,4453532.613138686
1299,4453532.613138686
1300,4453532.613138686
1301,4453532.613138686
1302,4453532.613138686
1303,4453532.613138686
1304,4453532.613138686
1305,4453532.613138686
1306,4453532.613138686
1307,4453532.613138686
1308,4453532.613138686
1309,4453532.613138686
1310,4453532.613138686
1311,4453532.613138686
1312,4453532.613138686
1313,4453532.613138686
1314,4453532.613138686
1315,4453532.613138686
1316,4453532.613138686
1317,4453532.613138686
1318,4453532.613138686
1319,4453532.613138686
1320,4453532.613138686
1321,4453532.613138686
1322,4453532.613138686
1323,4453532.613138686
1324,4453532.613138686
1325,4453532.613138686
1326,4453532.613138686
1327,4453532.613138686
1328,4453532.613138686
1329,4453532.613138686
1330,4453532.613138686
1331,4453532.613138686
1332,4453532.613138686
1333,4453532.613138686
1334,4453532.613138686
1335,4453532.613138686
1336,4453532.613138686
1337,4453532.613138686
1338,4453532.613138686
1339,4453532.613138686
1340,4453532.613138686
1341,4453532.613138686
1342,4453532.613138686
1343,4453532.613138686
1344,4453532.613138686
1345,4453532.613138686
1346,4453532.613138686
1347,4453532.613138686
1348,4453532.613138686
1349,4453532.613138686
1350,4453532.613138686
1351,4453532.613138686
1352,4453532.613138686
1353,4453532.613138686
1354,4453532.613138686
1355,4453532.613138686
1356,4453532.613138686
1357,4453532.613138686
1358,4453532.613138686
1359,4453532.613138686
1360,4453532.613138686
1361,4453532.613138686
